"token","n","joy","anger","anticipation","disgust","fear","sadness","surprise","trust","negative","positive"
"lleno de alegria",1,1,0,0,0,0,0,0,0,0,1
"lleno de savia",1,0,0,0,0,0,0,0,1,0,0
"lleno de vapor",1,0,0,0,0,0,0,0,0,0,0
"llevando",1,0,0,0,0,0,0,0,0,0,0
"llevar",2,0,1,0,0,1,0,0,0,0,0
"llevar a cabo",1,0,0,0,0,0,0,0,0,0,0
"llevar a la fuerza",1,0,0,0,1,1,0,0,0,1,0
"llorando",1,0,0,0,0,0,1,0,0,1,0
"llorar",3,0,0,0,0,0,1,0,0,1,0
"lloroso",1,0,0,0,1,1,1,0,0,0,0
"llovizna",1,0,0,0,0,0,0,0,0,0,0
"lluvia",2,0,0,0,0,0,0,0,0,0,0
"lluvioso",1,0,0,0,0,0,1,0,0,0,0
"lo completo",1,0,0,0,0,0,0,0,0,0,1
"lo mas hondo",1,0,0,0,0,1,0,0,0,0,0
"lo que",1,0,0,0,0,0,0,0,0,0,0
"loable",3,1,0,1,0,0,0,1,1,0,1
"lobulo",1,0,0,0,0,0,0,0,0,0,0
"loca",1,0,1,0,0,1,1,0,0,1,0
"local",1,0,0,0,0,0,0,0,0,0,0
"localidad",1,0,0,0,0,0,0,0,0,0,0
"localizacion",1,0,0,0,0,0,0,0,0,0,0
"localizar",2,0,0,1,0,0,0,0,0,0,0
"locion",1,0,0,0,0,0,0,0,0,0,0
"loco",7,0,1,0,1,1,1,1,0,1,0
"locomocion",1,0,0,0,0,0,0,0,0,0,0
"locomotora",1,0,0,0,0,0,0,0,0,0,0
"locura",4,0,1,0,1,1,1,0,0,1,0
"lodo",2,0,0,0,1,0,0,0,0,1,0
"lodoso",1,0,0,0,1,0,0,0,0,1,0
"logaritmico",1,0,0,0,0,0,0,0,0,0,0
"logaritmo",1,0,0,0,0,0,0,0,0,0,0
"logica",1,0,0,0,0,0,0,0,0,0,0
"logico",1,0,0,0,0,0,0,0,0,0,1
"logistica",1,0,0,0,0,0,0,0,0,0,0
"logotipo",1,0,0,0,0,0,0,0,0,0,0
"logrado",1,1,0,0,0,0,0,0,0,0,1
"lograr",1,1,0,0,0,0,0,0,1,0,1
"logro",3,1,0,1,0,0,0,0,1,0,1
"loma",1,0,0,0,0,0,0,0,0,0,0
"lomo",1,0,0,0,0,0,0,0,0,0,0
"longevidad",1,0,0,0,0,0,0,0,0,0,1
"longitud",2,0,0,0,0,0,0,0,0,0,0
"longitudinal",2,0,0,0,0,0,0,0,0,0,0
"longitudinalmente",1,0,0,0,0,0,0,0,0,0,0
"lontananza",1,0,0,0,0,0,0,0,0,1,0
"loro",1,0,0,0,1,0,0,0,0,1,0
"los comunes",1,0,0,0,0,0,0,0,0,0,0
"losa",1,0,0,0,0,0,0,0,0,0,0
"lote",2,0,0,0,0,0,0,0,0,0,0
"loteria",1,0,0,1,0,0,0,0,0,0,0
"loto",1,0,0,0,0,0,0,0,0,0,0
"loza de barro",1,0,0,0,0,0,0,0,0,0,0
"lozano",1,0,0,0,1,0,1,0,0,1,0
"lubricacion",1,0,0,0,0,0,0,0,0,0,0
"lubricar",1,0,0,0,0,0,0,0,0,0,0
"lucha",5,0,1,0,0,1,0,0,0,1,0
"luchador",1,0,0,0,0,0,0,0,0,0,0
"luchar",3,0,0,1,0,0,0,0,0,0,0
"lucho",1,0,1,0,0,1,1,0,0,1,0
"luciernaga",1,0,0,0,0,0,0,0,0,0,0
"lucio",1,0,0,0,0,0,0,0,0,0,0
"lucir",1,0,0,0,0,0,0,0,0,1,0
"lucro",1,0,0,0,0,0,0,0,0,0,0
"luego",1,0,0,0,0,0,0,0,0,0,0
"lugar",5,0,0,0,0,0,0,0,0,0,0
"lugar de nacimiento",1,0,1,0,0,0,0,0,0,1,0
"lugar de trabajo",1,0,0,0,0,0,0,0,0,0,0
"lujo",1,1,0,0,0,0,0,0,0,0,1
"lujoso",2,1,0,1,0,0,0,0,0,0,1
"lujuria",1,0,0,1,0,0,0,0,0,1,0
"lumbar",1,0,0,0,0,0,0,0,0,0,0
"luminiscente",1,0,0,0,0,0,0,0,0,0,0
"luminoso",1,0,0,0,0,0,0,0,0,0,0
"luna",1,0,0,0,0,0,0,0,0,0,0
"luna de miel",1,1,0,1,0,0,0,1,1,0,1
"lunar",1,0,0,0,0,0,0,0,0,0,0
"lunatico",1,0,1,0,1,1,0,0,0,1,0
"lupa",1,0,0,0,0,0,0,0,0,0,0
"lustre",1,1,0,0,0,0,0,0,0,0,1
"lustroso",2,0,0,0,0,0,0,0,0,0,1
"luto",1,0,0,0,0,0,1,0,0,1,0
"luz",1,0,0,0,0,0,0,0,0,0,0
"luz de la luna",1,0,0,0,0,0,0,0,0,0,0
"luz de las estrellas",1,0,0,0,0,0,0,0,0,0,1
"luz de sol",1,0,0,0,0,0,0,0,0,0,0
"luz de una vela",1,0,0,0,0,0,0,0,0,0,0
"luz estroboscopica",1,0,0,0,0,0,0,0,0,0,0
"luz tenue",1,1,0,1,0,0,0,1,0,0,1
"maceta",1,0,0,0,0,0,0,0,0,0,0
"madeja",2,0,0,0,0,0,0,0,0,0,0
"madera",2,0,0,0,0,0,0,0,0,0,0
"madera verde",1,0,0,0,0,0,0,0,0,0,0
"maderero",1,0,0,0,0,0,0,0,0,1,0
"madre",1,1,0,1,0,0,1,0,1,1,1
"madreselva",1,0,0,0,0,0,0,0,0,0,0
"madriguera",2,0,0,0,0,0,0,0,0,0,0
"maduracion",1,0,0,0,0,0,0,0,0,0,0
"madurar",1,0,0,1,0,0,0,0,0,0,1
"madurez",2,0,0,0,0,0,0,0,0,0,0
"maduro",1,0,0,0,0,0,0,0,0,0,1
"maestria",1,1,1,0,0,0,0,0,1,0,1
"maestro",2,0,0,0,0,0,0,0,0,0,1
"mafia",1,0,0,0,0,1,0,0,0,1,0
"magenta",1,0,0,0,0,0,0,0,0,0,0
"magia",1,0,0,0,0,0,0,0,0,0,0
"magico",1,1,0,1,0,0,0,1,0,0,1
"magistrado",1,0,0,0,0,0,0,0,0,0,0
"magma",1,0,0,0,0,0,0,0,0,0,0
"magnate",3,0,0,0,0,0,0,0,0,0,0
"magnetismo",1,0,0,0,0,0,0,0,0,0,1
"magnetita",1,0,0,0,0,0,0,0,0,0,1
"magnificencia",1,1,0,1,0,0,0,0,1,0,1
"magnifico",2,1,0,1,0,0,0,1,1,0,1
"magnitud",1,0,0,0,0,0,0,0,0,0,0
"mago",3,0,0,1,0,1,0,1,0,0,1
"maicena",1,0,0,0,0,0,0,0,0,0,0
"maiz",1,0,0,0,0,0,0,0,0,0,0
"majestad",1,0,0,0,0,0,0,0,1,0,1
"majestuoso",2,1,0,1,0,0,0,1,1,0,1
"mal",1,0,0,0,0,0,0,0,0,1,0
"mal comportamiento",1,0,1,0,1,0,0,1,0,1,0
"mal informado",1,0,0,0,0,0,0,0,0,0,0
"mal uso",1,0,0,0,0,0,0,0,0,1,0
"mala administracion",1,0,0,0,0,0,0,0,0,1,0
"mala conducta",1,0,0,0,1,0,0,0,0,1,0
"mala fama",1,0,0,0,0,0,0,0,0,0,0
"mala interpretacion",1,0,0,0,0,0,0,0,0,1,0
"malabares",1,0,0,0,0,0,0,0,0,0,0
"malaria",1,0,0,0,1,1,1,0,0,1,0
"malas hierbas",1,0,0,0,0,0,1,0,0,1,0
"maldad",1,0,1,0,1,1,0,0,0,1,0
"maldiciendo",1,0,1,0,1,0,0,0,0,1,0
"maldicion",1,0,1,0,1,1,1,0,0,1,0
"maldita sea",1,0,1,0,1,0,0,0,0,1,0
"maldito",4,0,1,0,0,1,1,0,0,1,0
"maleable",1,0,0,0,0,0,0,0,0,0,0
"malentendido",1,0,1,0,0,0,1,0,0,1,0
"malestar",2,0,0,0,0,0,1,0,0,1,0
"malevolo",2,0,1,0,1,1,1,0,0,1,0
"maleza",2,0,0,0,1,0,0,0,0,1,0
"malformacion",1,0,0,0,0,0,0,0,0,1,0
"malicia",2,0,1,0,1,1,0,0,0,1,0
"malicioso",1,0,1,0,1,1,1,0,0,1,0
"malignidad",1,0,0,0,0,1,1,0,0,1,0
"maligno",2,0,1,0,1,1,0,0,0,1,0
"malla",1,0,0,0,0,0,0,0,0,0,0
"mallas",1,0,0,0,0,0,0,0,0,0,0
"malo",1,0,1,0,1,1,1,0,0,1,0
"maloliente",1,0,0,0,1,0,0,0,0,1,0
"malvado",1,0,0,0,0,1,0,0,0,1,0
"malversacion",2,0,0,0,0,0,0,0,0,1,0
"mama",2,0,0,0,0,1,0,0,1,1,0
"mamifero",1,0,0,0,0,0,0,0,0,0,0
"mamon",1,0,0,0,0,0,0,0,0,0,0
"mamparo",1,0,0,0,0,0,0,0,0,0,0
"mamut",1,0,0,0,0,0,0,0,0,0,0
"mana",2,0,0,0,0,0,0,0,0,0,1
"manada",1,0,0,0,0,0,0,0,0,0,0
"manana",2,0,0,1,0,0,0,0,0,0,0
"mancha",4,0,0,0,1,0,1,0,0,1,0
"manchado",2,0,0,0,0,0,0,0,0,0,0
"mancomunidad",1,0,0,0,0,0,0,0,1,0,1
"mandamus",1,0,0,0,0,1,0,0,0,1,0
"mandarin",1,0,0,0,0,0,0,0,1,0,1
"mandato",2,0,0,0,0,0,0,0,0,1,0
"mandibula",2,0,0,0,0,0,0,0,0,0,0
"mandibulas",1,0,0,0,0,1,0,0,0,0,0
"mando",1,0,0,0,0,0,0,0,0,0,0
"mandolina",1,0,0,0,0,0,0,0,0,0,0
"manejable",1,0,0,0,0,0,0,0,0,0,0
"manera",1,0,0,0,0,0,0,0,0,0,0
"maneras",1,0,0,0,0,0,0,0,0,0,0
"manga",1,0,0,0,0,0,0,0,0,0,0
"mango",1,0,0,0,0,0,0,0,0,0,0
"mangostan",1,0,0,0,0,0,0,0,0,0,0
"manguera",1,0,0,0,0,0,0,0,0,0,0
"manguito",1,0,1,0,1,0,0,0,0,1,0
"mania",2,0,0,0,0,0,0,0,0,1,0
"maniaco",2,0,1,0,0,1,0,0,0,1,0
"manicura",1,0,0,0,0,0,0,0,0,0,0
"manifestacion",1,0,0,0,0,1,0,0,0,0,0
"manifestado",1,0,0,0,0,0,0,0,0,0,1
"manifiestamente",1,0,0,0,0,0,0,0,0,0,0
"manifiesto",2,0,0,0,0,0,0,0,0,0,0
"maniobra",2,0,0,0,0,0,0,0,0,0,0
"manipulacion",1,0,1,0,0,1,0,0,0,1,0
"manipular",1,0,0,0,0,0,0,0,0,1,0
"manivela",1,0,0,0,0,0,0,0,0,1,0
"mano",1,0,0,0,0,0,0,0,0,0,0
"mano de obra",1,1,0,1,0,0,0,1,1,0,1
"mansion",1,0,0,0,0,0,0,0,0,0,0
"manso",1,0,0,0,0,0,1,0,0,0,0
"manteca",1,0,0,0,0,0,0,0,0,0,0
"manteca de cerdo",1,0,0,0,0,0,0,0,0,0,0
"mantecoso",1,0,0,0,0,0,0,0,0,0,1
"mantener",1,0,0,0,0,0,0,0,0,0,0
"mantenimiento",1,0,0,0,0,0,0,0,1,0,0
"manto",1,0,0,0,0,0,0,0,0,0,0
"manual",2,0,0,0,0,0,0,0,1,0,0
"manuscrito",1,0,0,0,0,0,0,0,0,0,0
"manzana",1,0,0,0,0,0,0,0,0,0,0
"mapa",1,0,0,0,0,0,0,0,0,0,0
"maquillaje",1,0,0,0,0,0,0,0,0,0,0
"maquina",1,0,0,0,0,0,0,0,1,0,0
"maquina de escribir",1,0,0,0,0,0,0,0,0,0,0
"maquinaria",1,0,0,0,0,0,0,0,0,0,0
"maquinilla de afeitar",1,0,0,0,0,1,0,0,0,0,0
"maquinista",1,0,0,0,0,0,0,0,0,0,0
"mar",2,0,0,0,0,0,0,0,0,1,1
"maravilla",1,0,0,0,0,0,0,1,0,0,1
"maravillosamente",2,1,0,0,0,0,0,1,0,0,1
"maravilloso",3,1,0,0,0,0,0,1,1,0,1
"marcado",1,0,0,0,0,0,0,0,0,0,1
"marcar",1,0,0,0,0,0,0,0,0,0,0
"marcas",1,0,0,0,0,0,0,0,0,0,0
"marcha",1,0,0,0,0,0,0,0,0,0,1
"marcha mala",1,0,1,0,1,0,1,0,0,1,0
"marchitar",1,0,0,0,0,0,1,0,0,1,0
"marchito",3,0,0,0,1,0,0,0,0,1,0
"marcial",1,0,1,0,0,0,0,0,0,0,0
"marcos",1,0,0,0,0,0,0,0,0,0,0
"marea",1,0,0,0,0,0,0,0,0,0,0
"mareado",2,0,0,0,0,0,0,0,0,1,0
"mareo",1,0,0,0,0,0,0,0,0,1,0
"marfil",1,0,0,0,0,0,0,0,0,0,0
"marga",2,0,0,0,0,0,0,0,0,0,0
"margen",1,0,0,0,0,0,1,0,0,1,0
"marginal",1,0,0,0,0,0,0,0,0,0,0
"marica",1,0,0,0,0,0,0,0,0,1,0
"marijuana",1,0,0,0,0,0,0,0,0,0,0
"marina",1,0,0,0,0,0,0,0,1,0,0
"marinero",3,0,0,0,0,0,0,0,0,0,0
"marioneta",1,0,0,0,0,0,0,0,0,0,0
"mariposa",1,0,0,0,0,0,0,0,0,0,0
"mariscal",1,0,0,0,0,0,0,0,1,0,1
"mariscos",1,0,0,0,0,0,0,0,0,0,0
"maritimo",1,0,0,0,0,0,0,0,0,0,0
"marmol",1,0,0,0,0,0,0,0,0,0,0
"marques",1,0,0,0,0,0,0,0,0,0,1
"marquesina",1,0,0,0,0,0,0,0,0,0,0
"marron",1,0,0,0,0,0,0,0,0,0,0
"martilleo",1,0,0,0,0,0,0,0,0,0,0
"martillo",1,0,0,0,0,0,0,0,0,0,0
"martingala",1,0,0,0,0,0,0,0,0,1,0
"martir",1,0,0,0,0,1,1,0,0,1,0
"martirio",1,0,0,0,0,1,1,0,0,1,0
"mas alto",2,1,0,1,0,1,0,1,0,1,1
"mas bajo",2,0,0,0,0,0,1,0,0,1,0
"mas grande",1,0,0,0,1,0,0,1,1,0,0
"mas lejos",1,0,0,0,0,0,0,0,0,0,0
"mas regordete",1,0,0,0,0,0,0,0,0,0,0
"mas temprano",1,0,0,0,0,0,0,0,0,0,0
"masa",3,0,1,0,0,1,0,0,0,1,0
"masacre",1,0,1,0,1,1,1,0,0,1,0
"masaje",1,1,0,0,0,0,0,0,0,0,1
"mascar",1,0,0,0,0,0,0,0,0,0,0
"mascarada",1,0,0,0,0,0,0,0,0,0,0
"mascarilla",1,0,0,0,0,0,0,0,0,0,0
"mascota",1,0,0,0,0,0,0,0,0,1,0
"masculinidad",1,0,0,0,0,0,0,0,0,0,0
"masculino",1,0,0,0,0,0,0,0,0,0,1
"mascullar",1,0,0,0,0,0,0,0,0,1,0
"masilla",1,0,0,0,0,0,0,0,0,0,0
"masivo",1,0,0,0,0,0,0,0,0,0,0
"mason",1,0,0,0,0,0,0,0,0,0,0
"masoquismo",1,0,1,0,1,1,0,0,0,1,0
"masticar",1,0,0,0,0,0,0,0,0,0,0
"masturbacion",1,0,0,0,0,0,0,0,0,0,0
"masturbarse",1,0,0,0,0,0,0,0,0,0,0
"matadero",1,0,1,0,1,1,1,0,0,1,0
"matanza",2,0,1,0,1,1,1,1,0,1,0
"matar",2,0,1,0,0,1,1,0,0,1,0
"matematicas",1,0,0,0,0,0,0,0,0,0,0
"matematico",2,0,0,0,0,0,0,0,1,0,0
"material",1,0,0,0,0,0,0,0,0,0,0
"material belico",1,0,0,0,0,0,0,0,0,0,0
"materiales",1,0,0,0,0,0,0,0,0,0,0
"materialidad",1,0,0,0,0,0,0,0,0,0,0
"materialismo",1,0,0,0,0,0,0,0,0,1,0
"materialista",2,0,0,0,1,0,0,0,0,1,0
"materializar",1,0,0,0,0,0,0,0,0,0,0
"materialmente",1,0,0,0,0,0,0,0,0,0,0
"maternidad",2,1,0,0,0,0,0,0,1,0,1
"materno",1,0,0,1,0,0,0,0,0,1,1
"matices",1,0,0,0,0,0,0,0,0,0,0
"matiz",2,0,0,0,0,0,0,0,0,0,0
"maton",2,0,1,0,1,1,0,0,0,1,0
"matorral",1,0,0,0,0,0,0,0,0,0,0
"matraz",1,0,0,0,0,0,0,0,0,0,0
"matricula",1,0,0,0,0,0,0,0,0,0,0
"matriculacion",1,0,0,0,0,0,0,0,0,0,0
"matrimonio",2,1,0,1,0,0,0,0,1,0,1
"matriz",2,0,0,0,0,0,0,0,0,0,1
"matrona",1,0,0,0,0,0,0,0,1,0,1
"maullar",2,0,0,0,0,0,0,0,0,0,0
"mausoleo",1,0,0,0,0,0,1,0,0,0,0
"maxima",1,0,0,0,0,0,0,0,1,0,0
"maximo",1,0,0,0,0,0,0,0,0,0,1
"mayor",3,0,0,0,0,0,0,0,1,0,1
"mayor que",1,0,0,0,0,0,0,0,0,0,1
"mayordomo",2,0,0,0,0,0,0,0,1,0,1
"mayoria",1,1,0,0,0,0,0,0,1,0,1
"mazo",3,0,0,0,0,1,0,0,0,1,0
"meandro",1,0,0,0,0,0,0,0,0,0,0
"mecanico",2,0,0,0,0,0,0,0,0,0,0
"mecanismo",1,0,0,0,0,0,0,0,0,0,0
"mecanografo",1,0,0,0,0,0,0,0,0,0,0
"mecenazgo",1,0,0,0,0,0,0,0,1,0,1
"mecha",1,0,0,0,0,0,0,0,0,0,0
"medalla",1,1,0,1,0,0,0,1,1,0,1
"medallista",1,0,0,0,0,0,0,0,0,0,0
"medallon",1,0,0,0,0,0,0,0,0,0,0
"media",1,0,0,0,0,0,0,0,0,0,0
"mediacion",2,0,0,0,0,0,0,0,0,0,1
"mediador",1,0,0,1,0,0,0,0,1,0,1
"mediana",1,0,0,0,0,0,0,0,0,0,0
"mediar",1,0,0,1,0,0,0,0,1,0,1
"medias",1,0,0,0,0,0,0,0,0,0,0
"medicamento",1,0,0,0,0,0,0,0,0,0,0
"medicinal",1,0,0,0,0,0,0,0,0,0,0
"medicion",2,0,0,0,0,0,0,0,0,0,0
"medico",3,0,0,1,0,1,0,0,1,0,1
"medida",2,0,0,0,0,0,0,0,1,0,0
"medido",1,0,0,0,0,0,0,0,1,0,1
"medieval",1,0,0,0,0,0,0,0,0,0,0
"medio",6,0,0,0,0,0,0,0,0,0,0
"medio camino",1,0,0,0,0,0,0,0,0,1,0
"mediocre",2,0,0,0,0,0,0,0,0,1,0
"mediocridad",1,0,0,0,0,0,0,0,0,1,0
"mediodia",2,0,0,0,0,0,0,0,0,0,0
"medios",1,0,0,0,0,0,0,0,0,0,0
"medios de comunicacion",1,0,0,0,0,0,0,0,0,0,0
"medir",1,0,0,0,0,0,0,0,0,0,0
"meditacion",1,0,0,0,0,0,0,0,0,0,0
"meditando",1,0,0,0,0,0,0,0,0,0,0
"meditar",1,1,0,1,0,0,0,0,1,0,1
"meditativo",1,0,0,0,0,0,0,0,0,0,0
"mediterraneo",1,0,0,0,0,0,0,0,0,0,1
"medula",2,1,0,0,0,0,0,0,1,0,1
"mejilla",1,0,0,0,0,0,0,0,0,0,0
"mejora",1,1,0,0,0,0,0,0,1,0,1
"mejorado",1,0,0,0,0,0,0,0,0,0,1
"mejoramiento",1,0,0,0,0,0,0,0,0,0,1
"mejorando",1,0,0,0,0,0,0,0,0,0,1
"mejorar",3,1,0,1,0,0,0,0,1,0,1
"melancolia",1,0,0,0,0,0,1,0,0,1,0
"melancolico",2,0,0,0,0,0,1,0,0,1,0
"melaza",1,0,0,0,0,0,0,0,0,0,0
"melena",1,0,0,0,0,0,0,0,0,0,0
"mella",2,0,0,0,0,0,0,0,0,0,0
"mellado",1,0,0,0,0,0,0,0,0,0,0
"mellizo",1,0,0,0,0,0,0,0,0,0,1
"mellizos",1,0,0,0,0,0,0,0,0,0,0
"melodia",2,0,0,0,0,0,0,0,0,0,0
"melodioso",1,0,0,0,0,0,0,0,0,0,0
"melodrama",1,0,1,0,0,0,1,0,0,1,0
"melodramatico",1,0,0,0,0,0,0,0,0,0,0
"membrana",1,0,0,0,0,0,0,0,0,0,0
"memorable",2,1,0,0,0,0,0,1,1,0,1
"memorandum",2,0,0,0,0,0,0,0,0,0,0
"memoria",2,0,0,0,0,0,0,0,0,0,0
"memoriales",1,0,0,0,0,0,1,0,0,0,0
"memorizar",1,0,0,0,0,0,0,0,0,0,0
"mencion",1,0,0,0,0,0,0,0,0,0,0
"mendicidad",1,0,0,0,0,0,0,0,0,1,0
"mendigar",1,0,0,0,0,0,1,0,0,1,0
"mendigo",1,0,0,0,0,0,1,0,0,1,0
"meneo",1,0,0,0,0,0,0,0,0,0,0
"menguante",1,0,0,0,0,0,0,0,0,0,0
"menguar",1,0,0,0,0,0,1,0,0,1,0
"menisco",1,0,0,0,0,0,0,0,0,0,0
"menor",3,0,0,0,1,0,0,0,0,1,0
"menospreciar",1,0,1,0,1,0,1,0,0,1,0
"mensaje",1,0,0,0,0,0,0,0,0,0,0
"mensajero",2,0,0,0,0,0,0,0,1,0,0
"menstrual",1,0,0,0,0,0,0,0,0,0,0
"menstruo",1,0,0,0,0,0,0,0,0,0,1
"mensual",1,0,0,0,0,0,0,0,0,0,0
"mensurable",1,0,0,0,0,0,0,0,0,0,0
"menta",1,0,0,0,0,0,0,0,0,0,0
"mental",1,0,0,0,0,0,0,0,0,0,0
"mente",1,0,0,0,0,0,0,0,0,0,0
"mentir",1,0,1,0,1,0,1,0,0,1,0
"mentira",1,0,1,0,0,0,0,0,0,1,0
"mentiras",1,0,0,0,1,0,0,0,0,1,0
"mentiroso",1,0,0,0,1,0,0,0,0,1,0
"mentor",1,0,0,0,0,0,0,0,1,0,1
"menu",1,0,0,0,0,0,0,0,0,0,0
"menudencias",1,0,0,0,0,0,0,0,0,0,0
"mercado",3,0,0,0,0,0,0,0,0,0,0
"mercancia",1,0,0,0,0,1,0,0,0,1,0
"mercancias",1,0,0,0,0,0,0,0,0,0,0
"mercantil",1,0,0,0,0,0,0,0,0,0,0
"mercenario",1,0,0,0,0,1,0,0,0,1,0
"mercurial",1,0,0,0,0,0,0,0,0,0,0
"merecer",1,0,1,1,0,0,0,0,1,0,1
"merecido",1,0,0,0,0,0,0,0,0,0,1
"meridiano",1,0,0,0,0,0,0,0,0,0,0
"meridional",1,0,0,0,0,0,0,0,0,0,0
"merito",1,0,0,0,0,0,0,0,1,0,1
"meritorio",1,1,0,0,0,0,0,0,1,0,1
"mermelada",2,0,0,0,0,0,0,0,0,0,1
"mero",1,0,0,0,0,0,0,0,0,0,0
"merodear",1,0,0,0,0,1,0,1,0,0,0
"mes",1,0,0,0,0,0,0,0,0,0,0
"mesa",1,0,0,0,0,0,0,0,0,0,0
"mesa de trabajo",1,0,0,0,0,0,0,0,0,0,0
"meseta",2,0,0,0,0,0,0,0,0,0,0
"metabolismo",1,0,0,0,0,0,0,0,0,0,0
"metafisica",1,0,0,0,0,0,0,0,0,0,0
"metafisico",1,0,0,0,0,0,0,0,0,0,0
"metafora",1,0,0,0,0,0,0,0,0,0,0
"metaforico",1,0,0,0,0,0,0,0,0,0,0
"metal",1,0,0,0,0,0,0,0,0,0,0
"metalico",1,0,0,0,0,0,0,0,0,0,1
"metalurgia",1,0,0,0,0,0,0,0,0,0,0
"metamorfosis",1,0,0,0,0,0,0,0,0,0,0
"metanol",1,0,0,0,0,0,0,0,0,1,0
"metastasis",1,0,0,0,0,0,0,0,0,1,0
"metedura de pata",1,0,0,0,0,0,0,0,0,0,0
"meteorico",1,0,0,0,0,0,0,0,0,0,0
"meteorito",2,0,0,0,0,0,0,0,0,0,0
"meteorologia",1,0,0,0,0,0,0,0,0,0,0
"meteorologico",1,0,0,0,0,0,0,0,0,0,0
"meticuloso",1,0,0,0,0,0,0,0,0,0,0
"metodico",1,0,0,0,0,0,0,0,0,0,0
"metodo",1,0,0,0,0,0,0,0,0,0,0
"metralla",1,0,0,0,0,1,0,0,0,0,0
"metrico",2,0,0,0,0,0,0,0,0,0,0
"metro",1,0,0,0,0,0,0,0,0,0,0
"metrologia",1,0,0,0,0,0,0,0,0,0,0
"metropoli",1,0,0,0,0,0,0,0,0,0,0
"metropolitano",1,0,0,0,0,0,0,0,0,0,1
"mezcla",6,0,0,0,0,0,0,0,0,0,0
"mezclado",2,0,0,0,0,0,0,0,0,0,0
"mezclar",1,0,0,0,0,0,0,0,0,0,0
"mezclarse",1,0,0,0,0,0,0,0,0,0,0
"mia",1,0,0,0,0,0,0,0,0,0,0
"mica",1,0,0,0,0,0,0,0,0,0,0
"mick",1,0,0,0,0,0,0,0,0,0,0
"microbio",1,0,0,0,0,0,0,0,0,0,0
"microbiologia",1,0,0,0,0,0,0,0,0,0,0
"microbus",1,0,0,0,0,0,0,0,0,0,0
"microcosmo",1,0,0,0,0,0,0,0,0,0,0
"microfono",1,0,0,0,0,0,0,0,0,0,0
"microgramo",1,0,0,0,0,0,0,0,0,0,0
"micrometro",1,0,0,0,0,0,0,0,0,0,0
"micron",1,0,0,0,0,0,0,0,0,0,0
"microscopia",1,0,0,0,0,0,0,0,0,0,1
"microscopicamente",1,0,0,0,0,0,0,0,0,0,0
"microscopico",1,0,0,0,0,0,0,0,0,0,0
"microscopio",1,0,0,0,0,0,0,0,1,0,0
"miedo",3,0,1,1,0,1,0,1,0,1,0
"miel",1,0,0,0,0,0,0,0,0,0,1
"miembro",2,0,0,0,0,0,0,0,0,0,0
"mientras que",1,0,0,0,0,0,0,0,0,0,0
"mientras tanto",2,0,0,0,0,0,0,0,0,0,0
"mierda",1,0,1,0,1,0,0,0,0,1,0
"miga",1,0,0,0,0,0,0,0,0,0,0
"migracion",1,0,0,0,0,0,0,0,0,0,0
"migratorio",1,0,0,0,0,0,0,0,0,0,0
"miguel",1,0,0,0,0,0,0,0,0,0,0
"mil",1,0,0,0,0,0,0,0,0,0,0
"mil millones",1,0,0,0,0,0,0,0,0,0,0
"milagro",1,1,0,1,0,0,0,1,1,0,1
"milagroso",1,1,0,0,0,0,0,1,0,0,1
"milenio",1,0,0,0,0,0,0,0,0,0,0
"milicia",1,0,1,0,0,1,1,0,0,1,0
"miligramo",1,0,0,0,0,0,0,0,0,0,0
"milimetro",1,0,0,0,0,0,0,0,0,0,0
"militante",1,0,0,0,0,0,0,0,0,0,0
"militar",1,0,0,0,0,1,0,0,0,0,0
"milla",1,0,0,0,0,0,0,0,0,0,0
"millon",1,0,0,0,0,0,0,0,0,0,0
"millonario",1,0,0,0,0,0,0,0,0,0,0
"mimar",1,0,0,0,0,0,0,0,0,0,0
"mimbre",1,0,0,0,0,0,0,0,0,0,0
"mimetismo",1,0,0,0,0,0,0,1,0,1,0
"mimica",1,0,0,0,0,0,0,0,0,0,1
"mineral",2,0,0,0,0,0,0,0,0,0,0
"mineralogia",1,0,0,0,0,0,0,0,0,0,0
"minero",1,0,0,0,0,0,0,0,0,0,0
"miniatura",1,0,0,0,0,0,0,0,0,0,0
"minimizar",2,0,0,1,0,0,0,0,0,1,0
"minimo",1,0,0,0,0,0,0,0,0,1,0
"minino",1,0,0,0,0,0,0,0,0,0,0
"ministerial",1,0,0,0,0,0,0,0,0,0,0
"ministerio",1,1,0,0,0,0,0,0,1,0,1
"ministro",1,0,0,0,0,0,0,0,0,0,0
"minivan",1,0,0,0,0,0,0,0,0,0,0
"minoria",1,0,0,0,0,0,0,0,0,1,0
"mintiendo",1,0,1,0,1,0,0,0,0,1,0
"minucias",1,0,0,0,0,0,0,0,0,0,0
"minuscula",1,0,0,0,0,0,0,0,0,0,0
"minuto",1,0,0,0,0,0,0,0,0,0,0
"miocardiopatia",1,0,0,0,0,1,1,0,0,1,0
"miope",1,0,0,0,0,0,0,0,0,0,0
"miopia",1,0,1,0,0,0,1,0,0,1,0
"mirad",1,0,0,0,0,0,0,0,0,0,0
"mirada",1,0,0,0,0,0,0,0,0,0,0
"mirada lasciva",1,0,0,0,1,0,0,0,0,1,0
"mirada sorprendida",1,0,0,0,0,0,0,0,0,0,0
"mirando",1,0,0,0,0,0,0,0,0,0,0
"mirar",1,0,0,0,0,0,0,0,0,0,0
